ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
632,N/A,122,100B01-EE-EML-8.FL-007,,100B-EML-8FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.122",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
633,N/A,123,100B01-EE-EML-8.FL-008,,100B-EML-8FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.123",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
634,N/A,124,100B01-EE-EML-8.FL-009,,100B-EML-8FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.124",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
635,N/A,125,100B01-EE-EML-8.FL-010,,100B-EML-8FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.125",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
636,N/A,126,100B01-EE-EML-8.FL-011,,100B-EML-8FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.126",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
637,N/A,127,100B01-EE-EML-8.FL-012,,100B-EML-8FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.127",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
638,N/A,128,100B01-EE-EML-9.FL-001,,100B-EML-9FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.128",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
639,N/A,129,100B01-EE-EML-9.FL-002,,100B-EML-9FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.129",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
640,N/A,130,100B01-EE-EML-9.FL-003,,100B-EML-9FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.130",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
641,N/A,131,100B01-EE-EML-9.FL-004,,100B-EML-9FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.131",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
642,N/A,132,100B01-EE-EML-9.FL-005,,100B-EML-9FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.132",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
643,N/A,133,100B01-EE-EML-9.FL-006,,100B-EML-9FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.133",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
644,N/A,134,100B01-EE-EML-9.FL-007,,100B-EML-9FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.134",,FL.9,"In Use",,,2022-08-17,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
645,N/A,135,100B01-EE-EML-9.FL-008,,100B-EML-9FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.135",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
646,N/A,136,100B01-EE-EML-9.FL-009,,100B-EML-9FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.136",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
647,N/A,137,100B01-EE-EML-9.FL-010,,100B-EML-9FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.137",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
648,N/A,138,100B01-EE-EML-9.FL-011,,100B-EML-9FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.138",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
649,N/A,139,100B01-EE-EML-9.FL-012,,100B-EML-9FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.139",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
650,N/A,140,100B01-EE-EML-9.FL-013,,100B-EML-9FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.140",,FL.9,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
651,N/A,141,100B01-EE-EML-10.FL-001,,100B-EML-10FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.141",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
652,N/A,142,100B01-EE-EML-10.FL-002,,100B-EML-10FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.142",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
653,N/A,143,100B01-EE-EML-10.FL-003,,100B-EML-10FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.143",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
654,N/A,144,100B01-EE-EML-10.FL-004,,100B-EML-10FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.144",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
655,N/A,145,100B01-EE-EML-10.FL-005,,100B-EML-10FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.145",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
656,N/A,146,100B01-EE-EML-10.FL-006,,100B-EML-10FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.146",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
657,N/A,147,100B01-EE-EML-10.FL-007,,100B-EML-10FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.147",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
658,N/A,148,100B01-EE-EML-10.FL-008,,100B-EML-10FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.148",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
659,N/A,149,100B01-EE-EML-10.FL-009,,100B-EML-10FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.149",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
660,N/A,150,100B01-EE-EML-10.FL-010,,100B-EML-10FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.150",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
661,N/A,151,100B01-EE-EML-10.FL-011,,100B-EML-10FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.151",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
662,N/A,152,100B01-EE-EML-10.FL-012,,100B-EML-10FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.152",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
663,N/A,153,100B01-EE-EML-11.FL-001,,100B-EMl-11FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.153",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
664,N/A,154,100B01-EE-EML-11.FL-002,,100B-EML-11FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.154",,FL.10,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
680,N/A,170,100B01-EE-EML-12.FL-001,,100B-EML-12FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.170",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
681,N/A,171,100B01-EE-EML-12.FL-002,,100B-EML-12FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.171",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
682,N/A,172,100B01-EE-EML-12.FL-003,,100B-EML-12FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.172",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
683,N/A,173,100B01-EE-EML-12.FL-004,,100B-EML-12FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.173",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
684,N/A,174,100B01-EE-EML-12.FL-005,,100B-EML-12FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.174",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
685,N/A,175,100B01-EE-EML-12.FL-006,,100B-EML-12FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.175",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
686,N/A,176,100B01-EE-EML-12.FL-007,,100B-EML-12FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.176",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
687,N/A,177,100B01-EE-EML-12.FL-008,,100B-EML-12FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.177",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
688,N/A,178,100B01-EE-EML-12.FL-009,,100B-EML-12FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.178",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
689,N/A,179,100B01-EE-EML-12.FL-010,,100B-EML-12FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.179",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
690,N/A,180,100B01-EE-EML-12.FL-011,,100B-EML-12FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.180",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
691,N/A,181,100B01-EE-EML-12.FL-012,,100B-EML-12FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.181",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
692,N/A,182,100B01-EE-EML-12.FL-013,,100B-EML-12FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.182",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
693,N/A,183,100B01-EE-EML-12.FL-014,,100B-EML-12FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.183",,FL.12,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
665,N/A,155,100B01-EE-EML-11.FL-003,,100B-EML-11FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.155",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
666,N/A,156,100B01-EE-EML-11.FL-004,,100B-EML-11FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.156",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
667,N/A,157,100B01-EE-EML-11.FL-005,,100B-EML-11FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.157",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
668,N/A,158,100B01-EE-EML-11.FL-006,,100B-EML-11FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.158",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
669,N/A,159,100B01-EE-EML-11.FL-007,,100B-EML-11FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.159",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
670,N/A,160,100B01-EE-EML-11.FL-008,,100B-EML-11FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.160",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
671,N/A,161,100B01-EE-EML-11.FL-009,,100B-EML-11FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.161",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
672,N/A,162,100B01-EE-EML-11.FL-010,,100B-EML-11FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.162",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
673,N/A,163,100B01-EE-EML-11.FL-011,,100B-EML-11FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.163",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
674,N/A,164,100B01-EE-EML-11.FL-012,,100B-EML-11FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.164",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
675,N/A,165,100B01-EE-EML-11.FL-013,,100B-EML-11FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.165",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
