ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
892,N/A,07,100B01-SN-SP-B1.FL-007,,100B-SP-BFL-007,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.07",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
893,N/A,08,100B01-SN-SP-B1.FL-008,,100B-SP-BFL-008,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.08",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
894,N/A,09,100B01-SN-SP-B1.FL-009,,100B-SP-BFL-009,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.09",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
895,N/A,10,100B01-SN-SP-B1.FL-010,,100B-SP-BFL-010,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.10",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
896,N/A,11,100B01-SN-SP-B1.FL-011,,100B-SP-BFL-011,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.11",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
897,N/A,12,100B01-SN-SP-B1.FL-012,,100B-SP-BFL-012,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.12",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
898,N/A,13,100B01-SN-SP-B1.FL-013,,100B-SP-BFL-013,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.13",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
899,N/A,14,100B01-SN-SP-B1.FL-014,,100B-SP-BFL-014,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.14",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
900,N/A,15,100B01-SN-SP-B1.FL-015,,100B-SP-BFL-015,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.15",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
901,N/A,16,100B01-SN-SP-B1.FL-016,,100B-SP-BFL-016,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.16",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
902,N/A,17,100B01-SN-SP-B1.FL-017,,100B-SP-1FL-017,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.17",,FL.1,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
903,N/A,18,100B01-SN-SP-B1.FL-018,,100B-SP-1FL-018,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.18",,FL.1,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
906,N/A,01,100B01-SN-DP-B1.FL-001,,100B-DP-BFL-001,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.01",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
907,N/A,02,100B01-SN-DP-B1.FL-002,,100B-DP-BFL-002,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.02",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
908,N/A,03,100B01-SN-DP-B1.FL-003,,100B-DP-BFL-003,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.03",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
909,N/A,04,100B01-SN-DP-B1.FL-004,,100B-DP-BFL-004,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.04",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
910,N/A,05,100B01-SN-DP-B1.FL-005,,100B-DP-BFL-005,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.05",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
911,N/A,06,100B01-SN-DP-B1.FL-006,,100B-DP-BFL-006,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.06",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
912,N/A,07,100B01-SN-DP-B1.FL-007,,100B-DP-BFL-007,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.07",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
913,N/A,08,100B01-SN-DP-B1.FL-008,,100B-DP-BFL-008,,,"Drainage Pump",,,,,,,,,"DRAIN PUMP No.08",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
862,N/A,01,100B01-SN-PRV-B1.FL-001,,100B-PRV-BFL-001,,,"Pressure Reducing Valve",,,,,,,,,"PRESSURE REDUCING VALVE No.01",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
856,N/A,01,100B01-SN-WST-RF.FL-001,,100B-WST-RFL-001,,,"Water Storage Tank",,,,,,,,,"ROOF WATER TANK No.01",,FL.RF,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
857,N/A,02,100B01-SN-RWT-RF.FL-002,,100B-WST-RFL-002,,,"Water Storage Tank",,,,,,,,,"ROOF WATER TANK No.02",,FL.RF,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
858,N/A,01,100B01-SN-WST-B1.FL-001,,100B-WST-BFL-001,,,"Water Storage Tank",,,,,,,,,"UNDERGROUND WATER TANK No.01",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
859,N/A,02,100B01-SN-WST-B1.FL-002,,100B-WST-BFL-002,,,"Water Storage Tank",,,,,,,,,"UNDERGROUND WATER TANK No.02",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
2151,"PP ENERGY",PPG12H,100B01-SN-HP-RF.FL-001,,"100B-Heat Pump-RF-001",PTP201704-12HSTI-0001,,"Heat Pump",,,,,,,,,"Heatpump no.1",,"ชั้น ดาดฟ้า อาคารโรงพยาบาล","In Use",,,2023-11-08,2023-11-08,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
2152,"PP ENERGY",PPG-12HSTI,100B01-SN-HP-RF.FL-002,,"100B-Heat Pump-RF-002",PTP201704-12HSTI-0002,,"Heat Pump",,,,,,,,,"Heatpump no.2",,"ชั้น ดาดฟ้า อาคารโรงพยาบาล","In Use",,,2023-11-08,2023-11-08,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1093,N/A,01,100B03-SN-STN-4.FL-001,,100B-SN-4FL-001,,,Softener,,,,,,,,,"SOFTAINER No.1",,"ดาดฟ้าอาคารบริการ FL.5","In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B03-F5,บริการกลางชั้น5,,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1094,N/A,02,100B03-SN-STN-4.FL-002,,100B-SN-4Fl-002,,,Softener,,,,,,,,,"SOFTAINER No.2",,"ดาดฟ้าอาคารบริการ FL.5","In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B03-F5,บริการกลางชั้น5,,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
