AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B01-EE-EML-ST2.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.609,,บันไดหนีไฟ ST2 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.610,,บันไดหนีไฟ ST2 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.611,,บันไดหนีไฟ ST2 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.612,,บันไดหนีไฟ ST2 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.613,,บันไดหนีไฟ ST2 | ระหว่างชั้น 7-8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.614,,บันไดหนีไฟ ST2 | ระหว่างชั้น 7-8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.615,,บันไดหนีไฟ ST2 | ระหว่างชั้น 8-9,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.616,,บันไดหนีไฟ ST2 | ระหว่างชั้น 8-9,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.617,,บันไดหนีไฟ ST2 | ระหว่างชั้น 9-10,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.618,,บันไดหนีไฟ ST2 | ระหว่างชั้น 10-11,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.619,,บันไดหนีไฟ ST2 | ระหว่างชั้น 11-12,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.620,,บันไดหนีไฟ ST2 | ระหว่างชั้น 12-14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.621,,บันไดหนีไฟ ST2 | ชั้น 14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.622,,บันไดหนีไฟ ST3 | ระหว่างชั้น 1-2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.623,,บันไดหนีไฟ ST3 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.624,,บันไดหนีไฟ ST3 | ชั้น 3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.625,,บันไดหนีไฟ ST3 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.626,,บันไดหนีไฟ ST3 | ชั้น 4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.627,,บันไดหนีไฟ ST3 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.628,,บันไดหนีไฟ ST3 | ชั้น 5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.629,,บันไดหนีไฟ ST3 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.630,,บันไดหนีไฟ ST3 | ชั้น 6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.631,,บันไดหนีไฟ ST3 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.632,,บันไดหนีไฟ ST3 | ระหว่างชั้น 7-8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.633,,บันไดหนีไฟ ST3 | ระหว่างชั้น 8-9,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.634,,บันไดหนีไฟ ST3 | ระหว่างชั้น 9-10,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.635,,บันไดหนีไฟ ST3 | ระหว่างชั้น 10-11,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.636,,บันไดหนีไฟ ST3 | ชั้น 11,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.637,,บันไดหนีไฟ ST3 | ระหว่างชั้น 11-12,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.638,,บันไดหนีไฟ ST3 | ระหว่างชั้น 12-14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST3.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.639,,บันไดหนีไฟ ST3 | ชั้น 14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST3,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.640,,บันไดหนีไฟ ST4 | ชั้น 2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.641,,บันไดหนีไฟ ST4 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.642,,บันไดหนีไฟ ST4 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.643,,บันไดหนีไฟ ST4 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.644,,บันไดหนีไฟ ST4 | ระหว่างชั้น 4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.645,,บันไดหนีไฟ ST4 | ชั้น 5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.646,,บันไดหนีไฟ ST4 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.647,,บันไดหนีไฟ ST4 | ชั้น 6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.648,,บันไดหนีไฟ ST4 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.649,,บันไดหนีไฟ ST4 | ชั้น 7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.650,,บันไดหนีไฟ ST4 | ชั้น 8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.651,,บันไดหนีไฟ ST4 | ชั้น 9,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
,,100B01-EE-EML-ST4.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.652,,บันไดหนีไฟ ST4 | ชั้น 10,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST4,,,,,,CRA,,,
